t,x,y,vx,vy,v,Ek,Ep,E
5.3500000000000005,132.24081149728212,21.742861381540934,16.463794559715648,-20.216361495178475,26.07216529957298,47.58304623857802,29.85144841942038,77.4344946579984
5.36,132.40533190032602,21.54035200134092,16.440291644995092,-20.285498083721336,26.111005761501364,47.724923531401025,29.573417013552994,77.29834054495402
5.37,132.56961744202073,21.337151748853216,16.416822281895847,-20.354535976223097,26.14993668525246,47.86734320498987,29.294437087704797,77.16178029269467
5.38,132.73366845764295,21.133261610333534,16.39338642252124,-20.423475313577427,26.188956876561736,48.01030235976872,29.01450999593683,77.02481235570555
5.39,132.8974852819908,20.92868257062986,16.369984019042978,-20.492316236476896,26.228065150130632,48.15379810636479,28.733637090377428,76.88743519674222
5.4,133.06106824938428,20.723415613183818,16.346615023701048,-20.561058885413196,26.26726032959124,48.29782756557625,28.451819721224073,76.74964728680033
5.41,133.22441769366628,20.517461720033737,16.323279388803623,-20.629703400677457,26.306541247470452,48.442387868340504,28.16905923674764,76.61144710508815
5.42,133.3875339482031,20.31082187181562,16.299977066726935,-20.69824992236058,26.345906745153485,48.58747615570268,27.885356983293693,76.47283313899638
5.43,133.55041734588502,20.103497047765472,16.276708009915232,-20.766698590353414,26.385355672846732,48.73308957878377,27.6007143052857,76.33380388406947
5.44,133.7130682191273,19.895488225721806,16.25347217088062,-20.835049544347186,26.424886889540183,48.87922529874949,27.31513254522847,76.19435784397795
5.45,133.8754868998705,19.686796382126943,16.23026950220302,-20.90330292383362,26.46449926296911,49.02588048677848,27.028613043709928,76.05449353048841
5.46,134.0376737195814,19.477422492029234,16.207099956530037,-20.971458868105373,26.504191669575427,49.17305232403141,26.74115713940419,75.9142094634356
5.47,134.1996290092535,19.26736752908522,16.18396348657688,-21.039517516256232,26.543962994468373,49.32073800161945,26.452766169074504,75.77350417069395
5.48,134.36135309940792,19.05663246556145,16.160860045126245,-21.107479007181425,26.583812131384814,49.46893472057337,26.163441467575748,75.63237618814912
5.49,134.52284632009386,18.845218272336695,16.137789585028255,-21.17534347957787,26.623737982649008,49.61763969181232,25.873184367857494,75.49082405966982
5.5,134.68410900088938,18.633125918903374,16.114752059200324,-21.243111071944533,26.66373945913201,49.76685013611314,25.581996200965932,75.34884633707907
5.51,134.845141470902,18.42035637337011,16.091747420627087,-21.31078192258265,26.703815480210576,49.91656328407938,25.2898782960474,75.20644158012678
5.5200000000000005,135.00594405876961,18.206910602463722,16.068775622360292,-21.378356169596024,26.743964973725657,50.06677637611054,24.99683198035112,75.06360835646166
5.53,135.16651709266065,17.992789571530523,16.045836617518713,-21.44583395089129,26.78418687594055,50.21748666237142,24.702858579230973,74.92034524160239
5.54,135.32686090027534,17.77799424453923,16.022930359288047,-21.51321540417824,26.824480131498664,50.36869140276167,24.40795941614949,74.77665081891116
5.55,135.48697580884598,17.562525584082096,16.000056800920813,-21.58050066697006,26.8648436933809,50.52038786688514,24.11213581267942,74.63252367956456
5.5600000000000005,135.6468621451377,17.34638455137707,15.97721589573628,-21.64768987658364,26.90527652286276,50.6725733340197,23.815389088506674,74.48796242252638
5.57,135.80652023544926,17.129572106270587,15.954407597120344,-21.714783170139853,26.945777589471053,50.825245093086835,23.517720561434185,74.34296565452102
5.58,135.9659504056135,16.91208920723807,15.931631858525451,-21.781780684563785,26.986345870940347,50.97840044262134,23.21913154738257,74.19753199000391
5.59,136.1251529809982,16.693936811387175,15.908888633470493,-21.84868255658509,27.02698035316917,51.132036690741465,22.919623360394606,74.05166005113607
5.6000000000000005,136.28412828650664,16.475115874459277,15.886177875540714,-21.91548892273824,27.067680030175875,51.28615115511874,22.61919731263725,73.90534846775599
5.61,136.44287664657827,16.25562735083082,15.863499538387625,-21.982199919362756,27.108443904054255,51.440741162947944,22.317854714403513,73.75859587735145
5.62,136.60139838518938,16.03547219351657,15.840853575728897,-22.048815682603568,27.149270984929007,51.59580405091757,22.0155968741169,73.61140092503447
5.63,136.7596938258538,15.81465135417028,15.818239941348269,-22.11533634841124,27.19016029091085,51.75133716517977,21.71242509833236,73.46376226351214
5.64,136.9177632916234,15.593165783087159,15.795658589095463,-22.181762052542233,27.231110848051497,51.907337861320755,21.40834069173964,73.3156785530604
5.65,137.07560710508915,15.371016429206293,15.773109472886071,-22.24809293055926,27.272121690298487,52.06380350433145,21.103344957166627,73.16714846149807
5.66,137.23322558838123,15.148204240111795,15.75059254670149,-22.31432911783147,27.31319185944971,52.220731468577696,20.797439195580928,73.01817066415862
5.67,137.39061906317008,14.924730162035019,15.728107764588797,-22.380470749534773,27.354320405107856,52.37811913777101,20.490624706092902,72.86874384386391
